,Record ID,Company name,Index,Website URL,State/Region,City,Country/Region,Industry,Description,Phone Number,inv_inds
1034,9060183377,GoAhead Ventures,114715302,goaheadvc.com,California,Menlo Park,United States,,"GoAhead Ventures is an early stage Venture Capital fund based in Silicon Valley. GoAhead Ventures believes in the transformative ability that entrepreneurs possess when building a company. They have a track record of helping entrepreneurs found their startups from scratch, and they love to get involved in every step of the process.",,;Transportation;Employment;Education;HealthTech;Government and Military;Supply Chain;Web Services;Pet Care;IoT;Information Technology;Automotive;Enterprise Software;Delivery Services;Marketing;Real Estate;Human Resources;Health;Arts and Entertainment;Crypto;Consulting;Software;Social Media;Design;E-Commerce;Hardware;Search Software;Mental Health;3D Printing;FinTech;Telecommunications;DeepTech;Sales;Consumer Durables
1035,9060028059,Alpha Impact 8,285196410,alphaimpact8.com,California,San Francisco,United States,Venture Capital,Alpha Impact 8 provides building the financial infrastructure for the underserved in the US and LATAM., +1 415 936 9007,;FinTech
1036,9060020378,New Leaf Venture Partners,1528731,nlvpartners.com,New York,New York,United States,Financial Services,New Leaf Venture Partners is a venture capital firm funding the healthcare revolution by investing exclusively in companies revolutionizing healthcare.,6468716400,;Cybersecurity;Health;Life Sciences;HealthTech;DeepTech;Biotechnology;Multimedia and Graphics Software;Software;Information Technology;Pharmaceuticals;Productivity Tools;Service Industry;Enterprise Software
1037,9059979371,Foundersuite,1608465,foundersuite.com,California,San Francisco,United States,Computer Software,Foundersuite Makes Awesome Tools For Awesome Startups, +1 415-370-5060,
1038,9060193581,Keiretsu Capital,1793726,keiretsucapital.com,Washington,Seattle,United States,,"Keiretsu Capital LLC is an affiliate of the World's Leading Angel Network,   Keiretsu Forum, and manages funds which enable limited partners to   co-invest in the proprietary deal flow of the angel investors.", +1 206-529-3687,;Health;Biotechnology;IoT;Software;Energy;Manufacturing;Pharmaceuticals;Information Technology;Security;Cybersecurity;Web Services
1039,9060165244,Andra Capital - Silicon Valley Coin,43220811,andracapital.com,California,San Francisco,United States,,"Andra Capital is a late-stage technology growth fund, leveraging the blockchain through its SILICON VALLEY COIN, to provide access to US and global investors.",,
1040,9060134022,Forté Ventures,1580361,forteventures.com,Georgia,Atlanta,United States,Venture Capital,Forté Ventures is a multi-stage venture capital firm.,(404) 855-2840,;Industrial Engineering and Automation;Real Estate;Enterprise Software;Health;FinTech;Home and Garden;DeepTech;IoT;Software;Supply Chain;InsurTech;Software Development;Automotive
1041,9060133983,Maven Ventures,115155963,mavenventures.com,California,Palo Alto,United States,Venture Capital & Private Equity,VISION WORTH FIGHTING FOR Backing software startups that millions of consumers use everyday to make their lives better. LEARN MORE HYPERGROWTH RETREAT Learn how to scale your business from industry experts LEARN MORE MAVEN VENTURES We make $750K-$1M Se...,,
1042,9060068625,Atomos Space,140657803,atomosspace.com,Colorado,Denver,United States,Venture Capital,Atomos Space is an aerospace company building and developing orbital transfer vehicles and space nuclear technology.,720-629-9771,
1043,9060020360,DataTribe,78860142,datatribe.com,Maryland,Fulton,United States,,"The Cyber Startup Foundry Where the world’s best come to build dominant companies. FORGING COMMERCIAL COMPANIES FROM Nation-State Domain Expertise Learn About The DT Way Acquired DataTribe Portfolio Company May 20, 2021 Read More Acquired DataTribe Por...",2026500009,
1044,9060012677,F50,1697293,f50.io,Texas,Austin,United States,,F50 identifies the most promising technology companies and supports their growth with venture capital financing and global market development.,415-323-6581,
1045,9059960159,Saturn Five,204008945,saturnfive.com,Colorado,Wheat Ridge,United States,,"Saturn Five is a venture fund that launches, builds, and grows great companies. With a long-term mindset, we pursue lasting impact.",,;3D Printing;Industrial Engineering and Automation;Transportation;Aerospace;Software;Design;Construction
1046,9059212586,Impact Venture Capital,111632800,impactvc.com,California,Sacramento,United States,,"Superior investment returns through partnerships with game-changing entrepreneurs and industry-leading corporations.        Unbound Natural Motion in VR   Learn More         The technological backbone of a better economy. For everyone.   Learn", +1 888-292-4748,;Industrial Engineering and Automation;Transportation;Health;Innovation Management;DeepTech;User Support;Aerospace;Software;Consumer Durables;Information Technology;Hardware;AgTech;Cybersecurity;Women's Products;Supply Chain
1047,9059184954,The Artemis Fund,222170963,theartemisfund.com,Texas,Houston,United States,,"Capitalizing on the proven value of gender diversity, the Artemis Fund is the first female focused fund in Houston.",,;Transportation;User Support;Clothing and Apparel;Women's Products;Information Technology;Service Industry;Marketing;Real Estate;Family;Health;Arts and Entertainment;Software;E-Commerce;Sustainablility;3D Printing;FinTech;Restaurants;Consumer Durables
1048,9060209267,Clocktower Technology Ventures,3940379,clocktowerventures.com,California,Santa Monica,United States,,"Clocktower Technology Ventures is a fintech venture capital business, partnering with entrepreneurs reinventing financial services, based in Santa Monica and investing globally.", +1 310-458-2003,;Crowdfunding;Transportation;Education;User Support;InsurTech;Productivity Tools;Insurance;Supply Chain;Retail Investing Products;Pet Care;Payment Card Industry (PCI);Construction;Information Technology;Enterprise Software;Marketing;Real Estate;Human Resources;Health;Consulting;Software;E-Commerce;Cybersecurity;Recreation and Leisure;Travel and Tourism;FinTech;Home and Garden;DeepTech;Sales;Consumer Durables;Accounting
1049,9060209262,iFly.vc,88688838,ifly.vc,Texas,Austin,United States,,"At iFly, we invest in technology-enabled transformation across the value chain of traditional industries with the initial focus on commerce. We aspire to assist entrepreneurs with grit to embrace unglamorous yet impactful opportunities.",,;Consumer Durables;Software;E-Commerce
1050,9060201339,The Column Group,161817979,thecolumngroup.com,California,San Francisco,United States,Computer Software,"The Column Group (TCG) is a leading venture capital firm based in San Francisco that seeks to partner with exceptional scientific founders, entrepreneurs, executives, and investment organizations with a shared vision for building the next generation of drug discovery and development companies. TCG invests in disease-focused drug discovery companies with the potential to become leaders in their respective fields. These companies are strongly supported by the unique and complimentary skill sets of TCGs team, which includes prominent authorities in the scientific, operational, and financial arenas.", +1 415-865-2054,;Life Sciences;Pharmaceuticals;Biotechnology
1051,9060183443,Palm Drive Capital,73857979,palmdrive.vc,New York,New York,United States,Venture Capital,Palm Drive Capital is built on the fundamental belief that innovators are everywhere.,(917) 512-3083,;Transportation;Legal;Employment;User Support;Clothing and Apparel;Productivity Tools;Web Services;Sex Industry;Information Technology;Enterprise Software;Human Resources;Health;Software;Design;E-Commerce;Extended Reality;3D Printing;Travel and Tourism;FinTech;Database Management;Accounting
1052,9060175981,SoGal Ventures,122028738,sogalventures.com,New York,New York,United States,,"SoGal Foundation is the largest global platform for diverse entrepreneurs and investors. Spanning 6 continents with hyper-local programming in over 50 cities, our mission is to close the diversity gap in entrepreneurship and venture capital.",,
1053,9060175913,Fenox Venture Capital,262832478,fenoxvc.com,California,San Jose,United States,,"Fenox Venture Capital is an American venture capital firm, headquartered in San Jose, California.",4086276449,;Industrial Engineering and Automation;Transportation;Productivity Tools;Women's Products;Supply Chain;Biotechnology;Aerospace;IoT;Information Technology;Pharmaceuticals;Software Development;Automotive;Enterprise Software;Delivery Services;Marketing;Real Estate;Arts and Entertainment;Health;Consulting;Software;E-Commerce;Cybersecurity;Sustainablility;FinTech;Life Sciences;DeepTech;Database Management;Manufacturing;Consumer Durables
1054,9060175772,Adara Ventures,1527777,adaravp.com,Luxembourg,Luxembourg,Luxembourg,Venture Capital,"Adara invests in Deep Tech companies in early-stage in Spain, Portugal, France, United Kingdom, and Ireland.", +352 48 1828 3940,;Legal;Productivity Tools;Web Services;Biotechnology;Construction;Information Technology;Pharmaceuticals;Enterprise Software;Arts and Entertainment;Software;E-Commerce;Hardware;Cybersecurity;Extended Reality;Travel and Tourism;FinTech;DeepTech;Database Management
1055,9060165242,Companyon Ventures,14162081,companyon.vc,Massachusetts,Boston,United States,Venture Capital,Funding B2B software startups to an outsized Series A through scalable GTM execution.,,;Web Services;Enterprise Software;Transportation;Arts and Entertainment;FinTech;Software;Sales;Construction;Information Technology;Cybersecurity;Supply Chain
1056,9060154218,SaaS Ventures,136375997,saasventurecapital.com,District of Columbia,Washington,United States,,"If there's a lead investor in a company's round, we'll work with them to leverage their diligence rather than redoing it ourselves. If there isn't a lead investor, we'll help find one through our network of hundreds of VCs across the country. Many attractive companies are able to raise significant capital, but often are not able to fill an entire seed/seed plus/Series A round efficiently and with value added investors. We like to invest in these rounds and assist in identifying other quality investors to complete the financing. We are honored to collaborate with the best and brightest to create successful enterprises. SaaS_Graphic.png",,
